date,site,target_tn_day,n_obs_day,std_day,mask_y
2023-07-23,排水闸,1.8783333333333332,6,0.03975620147292181,1
2023-07-24,排水闸,1.905,6,0.05315072906367319,1
2023-07-25,排水闸,1.8916666666666666,6,0.05927806414592908,1
2023-07-26,排水闸,1.92,5,0.04857983120596446,1
2023-07-27,排水闸,1.8683333333333332,6,0.036704525909242,1
2023-07-28,排水闸,1.8499999999999999,6,0.030550504633038912,1
2023-07-29,排水闸,1.8233333333333333,6,0.03944053188733075,1
2023-07-30,排水闸,1.86,6,0.06271629240742256,1
2023-07-31,排水闸,1.8683333333333332,6,0.04099457958749608,1
2023-08-01,排水闸,1.7983333333333331,6,0.06618576550554929,1
2023-08-02,排水闸,1.6983333333333333,6,0.1256206812414085,1
2023-08-03,排水闸,1.3366666666666667,6,0.20005554784164875,1
2023-08-04,排水闸,1.2666666666666666,6,0.12418624006798103,1
2023-08-05,排水闸,1.31,6,0.07000000000000002,1
2023-08-06,排水闸,1.2433333333333334,6,0.053124591501697474,1
2023-08-07,排水闸,1.2716666666666667,6,0.02034425935955619,1
2023-08-08,排水闸,1.2514285714285713,7,0.04155154163499714,1
2023-08-09,排水闸,1.204,5,0.06216108107168027,1
2023-08-10,排水闸,1.218,5,0.014696938456699081,1
2023-08-11,排水闸,1.1383333333333334,6,0.09334821309960296,1
2023-08-12,排水闸,1.0816666666666668,6,0.07559026980299041,1
2023-08-13,排水闸,1.012,5,0.04621688003316541,1
2023-08-14,排水闸,1.06,5,0.05176871642217918,1
2023-08-15,排水闸,1.0716666666666665,6,0.05079916884709385,1
2023-08-16,排水闸,1.0566666666666666,6,0.06896053621859066,1
2023-08-17,排水闸,1.0450000000000002,6,0.05500000000000005,1
2023-08-18,排水闸,0.965,6,0.045000000000000005,1
2023-08-19,排水闸,1.015,6,0.042328083664001016,1
2023-08-20,排水闸,0.9933333333333333,6,0.03858612300930079,1
2023-08-21,排水闸,0.995,6,0.05678908345800276,1
2023-08-22,排水闸,1.2483333333333333,6,0.030230595245361782,1
2023-08-23,排水闸,1.1849999999999998,6,0.026925824035672546,1
2023-08-24,排水闸,1.165,6,0.03499999999999998,1
2023-08-25,排水闸,1.18,6,0.024494897427831803,1
2023-08-26,排水闸,1.236,5,0.048414873747640856,1
2023-08-27,排水闸,1.2766666666666666,3,0.04109609335312655,1
2023-08-28,排水闸,1.53,6,0.09128709291752769,1
2023-08-29,排水闸,1.6450000000000002,6,0.14500000000000002,1
2023-08-30,排水闸,1.6150000000000002,6,0.0708872343937891,1
2023-08-31,排水闸,1.58,6,0.040414518843273836,1
2023-09-01,排水闸,1.4783333333333333,6,0.047404875511093014,1
2023-09-02,排水闸,1.505,6,0.050908414497670924,1
2023-09-03,排水闸,1.5116666666666667,6,0.0777638876485881,1
2023-09-04,排水闸,1.405,6,0.02362907813126301,1
2023-09-05,排水闸,1.3950000000000002,6,0.054999999999999966,1
2023-09-06,排水闸,1.3966666666666665,6,0.06394442031083623,1
2023-09-07,排水闸,1.334,5,0.026532998322843147,1
2023-09-08,排水闸,1.3433333333333335,6,0.030912061651652275,1
2023-09-09,排水闸,1.3183333333333334,6,0.05639641438562872,1
2023-09-10,排水闸,1.265,6,0.043493294502333,1
2023-09-11,排水闸,1.21,6,0.01527525231651948,1
2023-09-12,排水闸,1.3366666666666667,6,0.08239471396205517,1
2023-09-13,排水闸,1.5333333333333332,6,0.051532082779134396,1
2023-09-14,排水闸,1.6866666666666665,6,0.04818944098266985,1
2023-09-15,排水闸,1.5633333333333335,6,0.07086763875156432,1
2023-09-16,排水闸,1.395,4,0.08077747210701752,1
2023-09-17,排水闸,1.3433333333333335,6,0.06749485577105525,1
2023-09-18,排水闸,1.32,5,0.028284271247461926,1
2023-09-19,排水闸,1.2183333333333335,6,0.05489889697333533,1
2023-09-20,排水闸,1.2349999999999999,2,0.04500000000000004,1
2023-10-08,排水闸,2.02,3,0.03741657386773937,1
2023-10-09,排水闸,1.9566666666666668,3,0.020548046676563275,1
2023-10-10,排水闸,1.9919999999999998,5,0.014696938456698972,1
2023-10-13,排水闸,1.92,4,0.1354621718414407,1
2023-10-14,排水闸,1.8066666666666666,6,0.058214163988576595,1
2023-10-15,排水闸,1.6833333333333333,6,0.10450943604393922,1
2023-10-16,排水闸,1.6366666666666667,6,0.03496029493900499,1
2023-10-17,排水闸,1.5883333333333336,6,0.038908725099762495,1
2023-10-18,排水闸,1.5116666666666667,6,0.05273097339852129,1
2023-10-19,排水闸,1.5866666666666667,6,0.1988019673499793,1
2023-10-20,排水闸,2.0,6,0.03958114029012642,1
2023-10-21,排水闸,1.8933333333333333,6,0.06699917080747256,1
2023-10-22,排水闸,1.6683333333333332,6,0.10823072063369481,1
2023-10-23,排水闸,1.4033333333333333,6,0.1481740718059525,1
2023-10-24,排水闸,1.252,5,0.05878775382679633,1
2023-10-25,排水闸,1.28,6,0.05322906474223775,1
2023-10-26,排水闸,1.3033333333333335,6,0.06155395104206463,1
2023-10-27,排水闸,1.385,6,0.06344288770224757,1
2023-10-28,排水闸,1.4466666666666665,6,0.10370899457402696,1
2023-10-29,排水闸,1.2683333333333333,6,0.006871842709362774,1
2023-10-30,排水闸,1.2625,4,0.04023369234857774,1
2023-10-31,排水闸,1.27,3,0.050990195135927896,1
2023-11-01,排水闸,1.2750000000000001,6,0.056494837522261025,1
2023-11-02,排水闸,1.3875,4,0.09256754290786809,1
2023-11-03,排水闸,1.4083333333333332,6,0.09650849127868949,1
2023-11-04,排水闸,1.4166666666666667,6,0.12023125864580958,1
2023-11-05,排水闸,1.4483333333333333,6,0.09889669132764532,1
2023-11-06,排水闸,1.4866666666666666,6,0.06155395104206468,1
2023-11-07,排水闸,1.2666666666666666,6,0.11855612829185824,1
2023-11-08,排水闸,1.358,5,0.1342236938845001,1
2023-11-09,排水闸,1.5699999999999998,5,0.16528762809115508,1
2023-11-10,排水闸,1.83,5,0.03162277660168382,1
2023-11-11,排水闸,1.8683333333333334,6,0.06914156170897177,1
2023-11-12,排水闸,1.8883333333333334,6,0.06309164410249228,1
2023-11-13,排水闸,1.795,6,0.025658007197234444,1
2023-11-14,排水闸,2.1816666666666666,6,0.11186549463033223,1
2023-11-15,排水闸,2.1750000000000003,6,0.09844626283748237,1
2023-11-16,排水闸,2.184,5,0.062481997407253236,1
2023-11-17,排水闸,2.1766666666666667,6,0.04149966532662921,1
2023-11-18,排水闸,2.14,6,0.08000000000000006,1
2023-11-19,排水闸,2.138333333333333,6,0.04450343307606242,1
2023-11-20,排水闸,1.9933333333333332,6,0.15776212754932306,1
2023-11-21,排水闸,1.8033333333333335,6,0.12944325225965062,1
2023-11-22,排水闸,1.8083333333333333,6,0.09529194905948538,1
2023-11-23,排水闸,1.7249999999999999,6,0.04310839052125858,1
2023-11-24,排水闸,1.7133333333333332,6,0.05467073155618914,1
2023-11-25,排水闸,1.7066666666666668,6,0.07630348761506399,1
2023-11-26,排水闸,1.7266666666666666,6,0.06472162612982539,1
2023-11-27,排水闸,1.8283333333333334,6,0.17131030973710312,1
2023-11-28,排水闸,1.6849999999999998,6,0.10144785195688802,1
2023-11-29,排水闸,1.6766666666666667,6,0.07475887164001938,1
2023-11-30,排水闸,1.9783333333333333,6,0.12442088070559355,1
2023-12-01,排水闸,1.9583333333333333,6,0.09081421817216846,1
2023-12-02,排水闸,1.83,6,0.08831760866327847,1
2023-12-03,排水闸,1.885,6,0.10242883708539634,1
2023-12-04,排水闸,1.6366666666666667,6,0.08653836657164778,1
2023-12-05,排水闸,1.6666666666666667,6,0.07760297817881877,1
2023-12-06,排水闸,1.514,5,0.0813879597975033,1
2023-12-07,排水闸,1.3833333333333335,6,0.051207638319124,1
2023-12-08,排水闸,1.445,6,0.1961079634623065,1
2023-12-09,排水闸,1.5366666666666668,6,0.034960294939005085,1
2023-12-10,排水闸,1.598,5,0.05035871324805666,1
2023-12-11,排水闸,1.82,6,0.0544671154612273,1
2023-12-12,排水闸,1.8033333333333335,6,0.024944382578492966,1
2023-12-13,排水闸,1.7583333333333335,6,0.02339278141269702,1
2023-12-14,排水闸,1.6883333333333332,6,0.04913134324327896,1
2023-12-15,排水闸,1.9116666666666664,6,0.1036688102672265,1
2023-12-16,排水闸,2.185,4,0.04153311931459042,1
2023-12-17,排水闸,2.225,4,0.04499999999999993,1
2023-12-18,排水闸,2.5233333333333334,6,0.12970050972229155,1
2023-12-19,排水闸,2.556,5,0.06974238309665068,1
2023-12-20,排水闸,2.3000000000000003,3,0.029439202887759416,1
2023-12-21,排水闸,2.3183333333333334,6,0.027938424357066956,1
2023-12-22,排水闸,2.2716666666666665,6,0.03578485092263978,1
2023-12-23,排水闸,2.26,6,0.026457513110645817,1
2023-12-24,排水闸,2.191666666666667,6,0.028528737947706204,1
2023-12-25,排水闸,2.16,6,0.045825756949558524,1
2023-12-26,排水闸,2.165,2,0.015000000000000124,1
2024-01-15,排水闸,2.18,1,0.0,1
2024-01-16,排水闸,1.9799999999999998,3,0.10984838035522712,1
2024-01-17,排水闸,1.9266666666666665,6,0.051207638319123984,1
2024-01-18,排水闸,1.95,3,0.03741657386773945,1
2024-01-22,排水闸,1.895,2,0.015000000000000013,1
2024-01-23,排水闸,1.932,5,0.15509996776273036,1
2024-01-24,排水闸,1.7816666666666665,6,0.02544056253745627,1
2024-01-25,排水闸,1.7183333333333335,6,0.03435921354681387,1
2024-01-26,排水闸,1.6449999999999998,6,0.01892969448600086,1
2024-01-27,排水闸,1.6233333333333333,6,0.08198915917499228,1
2024-01-28,排水闸,1.7383333333333333,6,0.05398044913567221,1
2024-01-29,排水闸,1.5783333333333334,6,0.04946940693218608,1
2024-01-30,排水闸,1.5771428571428572,7,0.03238795442501327,1
2024-01-31,排水闸,1.5483333333333336,6,0.031313823713426586,1
2024-02-01,排水闸,1.7475,4,0.2388906653680716,1
2024-02-02,排水闸,2.4859999999999998,5,0.22401785643113364,1
2024-02-03,排水闸,2.57375,8,0.0852844505170785,1
2024-03-02,排水闸,2.2119999999999997,5,0.04399999999999995,1
2024-03-03,排水闸,2.1333333333333333,3,0.10624918300339477,1
2024-03-04,排水闸,1.915,6,0.10500000000000002,1
2024-03-05,排水闸,1.948,5,0.07934733769950948,1
2024-03-06,排水闸,1.9333333333333333,6,0.06446359868604573,1
2024-03-07,排水闸,1.6616666666666664,6,0.1491550274788692,1
2024-03-08,排水闸,1.45,7,0.043424811867344794,1
2024-03-09,排水闸,1.3820000000000001,5,0.03867815921162738,1
2024-03-10,排水闸,1.2533333333333332,6,0.06548960901462832,1
2024-03-11,排水闸,1.1179999999999999,5,0.10684568311354462,1
2024-03-12,排水闸,1.07,6,0.033665016461206954,1
2024-03-13,排水闸,1.032,5,0.08975522268926754,1
2024-03-14,排水闸,1.07,6,0.12583057392117916,1
2024-03-15,排水闸,1.158,5,0.10665833300778706,1
2024-03-17,排水闸,1.33,3,0.17907168024751052,1
2024-03-18,排水闸,1.5266666666666666,3,0.08178562764256862,1
2024-03-19,排水闸,1.3916666666666666,6,0.02793842435706696,1
2024-03-20,排水闸,1.5242857142857142,7,0.07168525308739651,1
2024-03-21,排水闸,1.5133333333333334,6,0.022110831935702683,1
2024-03-22,排水闸,1.5083333333333335,6,0.03531603350069518,1
2024-03-23,排水闸,1.615,6,0.13647344063956177,1
2024-03-24,排水闸,1.9716666666666667,6,0.07335227028221789,1
2024-03-25,排水闸,2.295,6,0.24136763108033638,1
2024-03-26,排水闸,2.436,5,0.14759403781996078,1
2024-03-27,排水闸,1.99,2,0.050000000000000044,1
2024-03-28,排水闸,2.0783333333333336,6,0.09044642367476763,1
2024-03-29,排水闸,2.1466666666666665,6,0.20270394394014363,1
2024-03-30,排水闸,2.5366666666666666,6,0.07972173828734264,1
2024-03-31,排水闸,2.565,6,0.1590335394395366,1
2024-04-01,排水闸,2.5114285714285716,7,0.10548237109699847,1
2024-04-02,排水闸,2.2575,4,0.09807522622966507,1
2024-04-03,排水闸,2.2666666666666666,6,0.14255603186895402,1
2024-04-04,排水闸,2.441666666666667,6,0.1319616947787837,1
2024-04-05,排水闸,2.5749999999999997,6,0.10657548185832111,1
2024-04-06,排水闸,2.3266666666666667,6,0.06599663291074445,1
2024-04-07,排水闸,1.922,5,0.08726969691708569,1
2024-04-08,排水闸,1.8399999999999999,6,0.05887840577551895,1
2024-04-09,排水闸,2.0866666666666664,6,0.14079141387961921,1
2024-04-10,排水闸,2.0766666666666667,6,0.0689605362185907,1
2024-04-11,排水闸,2.154,5,0.02332380757938123,1
2024-04-12,排水闸,2.2416666666666667,6,0.1254879365605404,1
2024-04-13,排水闸,2.186666666666667,6,0.04459696053419873,1
2024-04-14,排水闸,2.078333333333333,6,0.03624760528488592,1
2024-04-15,排水闸,2.0033333333333334,6,0.02054804667656326,1
2024-04-16,排水闸,2.026,5,0.02059126028197412,1
2024-04-17,排水闸,2.7575,4,0.0967923034130297,1
2024-04-18,排水闸,2.1566666666666667,3,0.19601587237318874,1
2024-04-22,排水闸,2.0366666666666666,3,0.08013876853447535,1
2024-04-23,排水闸,2.021666666666667,6,0.09476579317219663,1
2024-04-24,排水闸,1.8983333333333334,6,0.05145116346811041,1
2024-04-25,排水闸,1.9033333333333333,6,0.08439325934114776,1
2024-04-26,排水闸,1.8533333333333333,6,0.059348312715882805,1
2024-04-27,排水闸,1.7583333333333335,6,0.028528737947706176,1
2024-04-28,排水闸,1.768,5,0.029257477676655614,1
2024-04-29,排水闸,1.8466666666666667,3,0.033993463423951854,1
2024-04-30,排水闸,1.936,5,0.08867919710958141,1
2024-05-01,排水闸,1.9666666666666668,6,0.04678556282539399,1
2024-05-02,排水闸,1.985,6,0.03452052529534666,1
2024-05-03,排水闸,1.9316666666666666,6,0.03847798793538395,1
2024-05-04,排水闸,1.9683333333333335,6,0.029674156357941447,1
2024-05-05,排水闸,1.9920000000000002,5,0.08084553172563094,1
2024-05-06,排水闸,1.8575,4,0.02487468592766545,1
2024-05-07,排水闸,1.7966666666666669,6,0.10687479694587596,1
2024-05-08,排水闸,1.6866666666666668,6,0.11469767022723504,1
2024-05-09,排水闸,1.6933333333333334,6,0.0977525219907679,1
2024-05-10,排水闸,1.6849999999999998,6,0.08674675786448734,1
2024-05-11,排水闸,1.57,6,0.09609023536933048,1
2024-05-12,排水闸,1.7433333333333334,6,0.09267625849638564,1
2024-05-13,排水闸,1.9033333333333333,6,0.1417352775031286,1
2024-05-14,排水闸,1.8716666666666668,6,0.09855906294648348,1
2024-05-15,排水闸,1.8433333333333335,6,0.056764621219754674,1
2024-05-16,排水闸,1.8039999999999998,5,0.06887670143089032,1
2024-05-17,排水闸,1.8542857142857143,7,0.02920721185751545,1
2024-05-18,排水闸,1.8666666666666665,6,0.022852182001336756,1
2024-05-19,排水闸,1.885,6,0.020615528128088232,1
2024-05-20,排水闸,1.8483333333333334,6,0.09458975749108472,1
2024-05-21,排水闸,1.87,6,0.09345230512584123,1
2024-05-22,排水闸,1.97,3,0.028284271247461926,1
2024-05-23,排水闸,1.8599999999999999,4,0.09874208829065746,1
2024-05-24,排水闸,1.875,6,0.09995832464915898,1
2024-05-25,排水闸,1.8933333333333333,6,0.09285592184789412,1
2024-05-26,排水闸,1.9183333333333332,6,0.1392140637850772,1
2024-05-27,排水闸,2.0749999999999997,6,0.05560275772537429,1
2024-05-28,排水闸,2.0566666666666666,6,0.07086763875156442,1
2024-05-29,排水闸,2.0833333333333335,6,0.03590109871422999,1
2024-05-30,排水闸,2.1366666666666667,6,0.0607362238609619,1
2024-05-31,排水闸,2.0966666666666667,6,0.0994428926011754,1
2024-06-01,排水闸,2.01,6,0.06683312551921138,1
2024-06-02,排水闸,2.034,5,0.10669582934679311,1
2024-06-03,排水闸,1.982,5,0.09744742172063858,1
2024-06-04,排水闸,1.95,6,0.03958114029012635,1
2024-06-05,排水闸,1.908,5,0.06177378084592195,1
2024-06-06,排水闸,1.7966666666666669,6,0.024267032964268416,1
2024-06-07,排水闸,1.7633333333333334,3,0.04496912521077351,1
2024-06-09,排水闸,2.1266666666666665,6,0.14727148022916345,1
2024-06-10,排水闸,2.095,6,0.08440971508067067,1
2024-06-11,排水闸,2.116,5,0.02727636339397166,1
2024-06-12,排水闸,2.0233333333333334,6,0.09049247973665493,1
2024-06-13,排水闸,1.825,4,0.09759610647971567,1
2024-06-14,排水闸,2.0025,8,0.11562331079847178,1
2024-06-15,排水闸,1.99125,8,0.04702060718451005,1
2024-06-16,排水闸,2.0566666666666666,3,0.09741092797468309,1
2024-06-17,排水闸,2.094,5,0.025768197453450294,1
2024-06-18,排水闸,2.135,4,0.07433034373659249,1
2024-06-19,排水闸,2.1166666666666667,6,0.0457043640026737,1
2024-06-20,排水闸,2.105714285714286,7,0.05728553615932411,1
2024-06-21,排水闸,2.2525,4,0.11691342951089922,1
2024-06-22,排水闸,2.285,2,0.04499999999999993,1
2024-06-23,排水闸,2.2483333333333335,6,0.0973681444598568,1
2024-06-24,排水闸,2.0616666666666665,6,0.06094168432927408,1
2024-06-25,排水闸,2.06,5,0.02280350850198278,1
2024-06-26,排水闸,2.0166666666666666,6,0.03543381937578211,1
2024-06-27,排水闸,1.9649999999999999,6,0.032015621187164195,1
2024-06-28,排水闸,1.80125,8,0.06152997237119483,1
2024-06-29,排水闸,1.8083333333333333,6,0.04946940693218615,1
2024-06-30,排水闸,1.74,6,0.07023769168568499,1
2024-07-01,排水闸,1.6475,4,0.008291561975888507,1
2024-07-03,排水闸,1.4100000000000001,2,0.04999999999999993,1
2024-07-04,排水闸,1.45,2,0.010000000000000009,1
2024-07-05,排水闸,1.525,2,0.03500000000000003,1
2024-07-06,排水闸,1.4966666666666668,6,0.055876848714134085,1
2024-07-07,排水闸,1.5379999999999998,5,0.09325234581499817,1
2024-07-08,排水闸,1.6033333333333333,6,0.11367595269986623,1
2024-07-09,排水闸,1.6316666666666666,6,0.11201438399697702,1
2024-07-10,排水闸,1.6266666666666667,6,0.10498677165349082,1
2024-07-11,排水闸,1.6366666666666667,6,0.07453559924999295,1
2024-07-12,排水闸,1.5771428571428572,7,0.03653346243584124,1
2024-07-13,排水闸,1.51,6,0.03511884584284249,1
2024-07-15,排水闸,1.46,4,0.018708286933869726,1
2024-07-16,排水闸,1.485,6,0.062383224240709724,1
2024-07-17,排水闸,1.568,5,0.14824304368165142,1
2024-07-18,排水闸,1.625,2,0.11499999999999999,1
2024-07-19,排水闸,2.325,2,0.025000000000000133,1
2024-07-20,排水闸,2.1316666666666664,6,0.2054601880873491,1
2024-07-21,排水闸,2.465,4,0.09708243919473797,1
2024-07-22,排水闸,2.33,4,0.050497524691810326,1
2024-07-23,排水闸,2.3850000000000002,6,0.08139410298049858,1
2024-07-24,排水闸,2.2116666666666664,6,0.07492588930996327,1
2024-07-25,排水闸,2.2166666666666663,6,0.08359957469322955,1
2024-07-26,排水闸,2.43,6,0.03741657386773952,1
2024-07-27,排水闸,2.525,6,0.07932002689527197,1
2024-07-28,排水闸,2.51,2,0.0,1
2024-07-29,排水闸,2.34,2,0.0,1
2024-08-02,排水闸,2.3049999999999997,4,0.028722813232690263,1
2024-08-03,排水闸,2.1533333333333333,3,0.07542472332656493,1
2024-08-04,排水闸,2.05,1,0.0,1
2024-08-05,排水闸,2.1,3,0.11313708498984772,1
2024-08-06,排水闸,2.0825,4,0.2309085316743408,1
2024-08-07,排水闸,2.534,5,0.06086049621881166,1
2024-08-08,排水闸,2.5233333333333334,3,0.06649979114419996,1
2024-08-09,排水闸,2.54,2,0.020000000000000018,1
2024-08-10,排水闸,2.52,1,0.0,1
2024-08-11,排水闸,2.29,1,0.0,1
2024-08-12,排水闸,2.31,3,0.13140268896284676,1
2024-08-13,排水闸,2.28,4,0.05522680508593631,1
2024-08-14,排水闸,2.265,4,0.03905124837953328,1
2024-08-15,排水闸,2.21,5,0.0268328157299975,1
2024-08-16,排水闸,2.19,6,0.024494897427831865,1
2024-08-17,排水闸,2.028,5,0.023151673805580388,1
2024-08-18,排水闸,1.94,1,0.0,1
2024-08-19,排水闸,1.9116666666666664,6,0.027335365778094492,1
2024-08-20,排水闸,1.9100000000000001,5,0.02966479394838262,1
2024-08-21,排水闸,1.8560000000000003,5,0.0224499443206436,1
2024-08-22,排水闸,1.7920000000000003,5,0.035440090293338736,1
2024-08-23,排水闸,1.735,6,0.025000000000000022,1
2024-08-24,排水闸,1.6866666666666665,6,0.033499585403736334,1
2024-08-25,排水闸,1.7149999999999999,2,0.0050000000000000044,1
2024-08-26,排水闸,1.655,6,0.04958158260214504,1
2024-08-27,排水闸,1.672,5,0.046647615158762375,1
2024-08-28,排水闸,1.8433333333333335,6,0.05557777333511021,1
2024-08-29,排水闸,1.86,5,0.04147288270665539,1
2024-08-30,排水闸,1.8133333333333332,6,0.0924962461700774,1
2024-09-02,排水闸,1.29,4,0.1118033988749894,1
2024-09-03,排水闸,1.33,6,0.05887840577551898,1
2024-09-04,排水闸,1.42,6,0.07958224257542217,1
2024-09-05,排水闸,1.1933333333333334,6,0.03815174380753202,1
2024-09-06,排水闸,1.31,1,0.0,1
2024-09-08,排水闸,1.43,1,0.0,1
2024-09-09,排水闸,1.3733333333333333,6,0.04988876515698583,1
2024-09-10,排水闸,1.325,6,0.03862210075418821,1
2024-09-11,排水闸,1.6900000000000002,6,0.3600462933198081,1
2024-09-12,排水闸,2.1149999999999998,6,0.08098353742170897,1
2024-09-13,排水闸,1.785,4,0.16194134740701643,1
2024-09-14,排水闸,1.6133333333333333,6,0.07695597587076794,1
2024-09-15,排水闸,1.5366666666666664,6,0.1819035153285634,1
2024-09-16,排水闸,1.7583333333333335,6,0.1618040653245633,1
2024-09-17,排水闸,1.6849999999999998,6,0.16730710285778863,1
2024-09-18,排水闸,1.6480000000000001,5,0.136,1
2024-09-19,排水闸,1.8666666666666665,3,0.3065217048686041,1
2024-09-20,排水闸,1.515,4,0.12816005617976298,1
2024-09-21,排水闸,1.6050000000000002,6,0.2644963767867782,1
2024-09-22,排水闸,2.0749999999999997,6,0.12958266344950112,1
2024-09-23,排水闸,2.143333333333333,6,0.1054619467970425,1
2024-09-24,排水闸,1.9116666666666668,6,0.09441339358845699,1
2024-09-25,排水闸,1.7266666666666666,6,0.11939663125714875,1
2024-09-26,排水闸,1.5325,4,0.026809513236909045,1
2024-09-27,排水闸,1.4100000000000001,3,0.07071067811865471,1
2024-10-10,排水闸,1.3399999999999999,6,0.03785938897200177,1
2024-10-11,排水闸,1.374,5,0.038262252939417936,1
2024-10-12,排水闸,1.2974999999999999,4,0.08496322733983215,1
2024-10-13,排水闸,1.2725,4,0.059319052588523415,1
2024-10-14,排水闸,1.3075,4,0.01920286436967154,1
2024-10-21,排水闸,1.43,5,0.018973665961010293,1
2024-10-22,排水闸,1.414,5,0.022449944320643664,1
2024-10-23,排水闸,1.4316666666666666,6,0.03847798793538402,1
2024-10-24,排水闸,1.4516666666666664,6,0.019507833184532725,1
2024-10-25,排水闸,1.4675,4,0.019202864369671536,1
2024-10-26,排水闸,1.4266666666666665,6,0.04459696053419888,1
2024-10-27,排水闸,1.4466666666666665,3,0.012472191289246483,1
2024-10-28,排水闸,1.4075,4,0.05539629951540081,1
2024-10-29,排水闸,1.4016666666666666,6,0.03287180487219335,1
2024-10-30,排水闸,1.46,5,0.015491933384829683,1
2024-10-31,排水闸,1.4183333333333332,6,0.02544056253745627,1
2024-11-01,排水闸,1.4666666666666668,3,0.018856180831641284,1
2024-11-02,排水闸,1.27,3,0.029439202887759516,1
2024-11-04,排水闸,1.2533333333333332,3,0.024944382578492966,1
2024-11-05,排水闸,1.252,5,0.036551333764994164,1
2024-11-06,排水闸,1.242,5,0.03370459909270546,1
2024-11-07,排水闸,1.2714285714285716,7,0.01726149424799226,1
2024-11-08,排水闸,1.28,3,0.008164965809277268,1
2024-11-12,排水闸,1.1075,4,0.012990381056766495,1
2024-11-13,排水闸,1.12,2,0.009999999999999898,1
2024-11-14,排水闸,1.096,5,0.01356465996625055,1
2024-11-15,排水闸,1.1324999999999998,4,0.031124748994971765,1
2024-11-16,排水闸,1.185,6,0.0782623792124926,1
2024-11-17,排水闸,1.2525,4,0.012990381056766592,1
2024-11-18,排水闸,1.2766666666666666,3,0.03299831645537225,1
2024-11-19,排水闸,1.4100000000000001,4,0.11423659658795864,1
2024-11-20,排水闸,1.3566666666666667,3,0.012472191289246483,1
2024-11-21,排水闸,1.3519999999999999,5,0.03249615361854381,1
2024-11-22,排水闸,1.3725,4,0.012990381056766484,1
2024-11-23,排水闸,1.39,4,0.018708286933869663,1
2024-11-24,排水闸,1.4249999999999998,6,0.00957427107756339,1
2024-11-25,排水闸,1.435,2,0.015000000000000013,1
2024-11-26,排水闸,1.4516666666666664,6,0.033374973990834673,1
2024-11-27,排水闸,1.452,5,0.00979795897113272,1
2024-11-28,排水闸,1.4275,4,0.04815340071064552,1
2024-11-29,排水闸,1.3980000000000001,5,0.04354308211415444,1
2024-11-30,排水闸,1.4833333333333334,3,0.030912061651652372,1
2024-12-01,排水闸,1.41,5,0.057271284253105396,1
2024-12-02,排水闸,1.4,2,0.010000000000000009,1
2024-12-03,排水闸,1.474,5,0.008000000000000007,1
2024-12-04,排水闸,1.426,5,0.02727636339397174,1
2024-12-05,排水闸,1.42,4,0.024494897427831803,1
2024-12-06,排水闸,1.43,3,0.0355902608401044,1
2024-12-07,排水闸,1.42,1,0.0,1
2024-12-08,排水闸,1.47,1,0.0,1
2024-12-09,排水闸,1.4249999999999998,2,0.015000000000000013,1
2024-12-11,排水闸,1.44,1,0.0,1
2024-12-14,排水闸,1.48,2,0.0,1
2024-12-16,排水闸,1.5,1,0.0,1
2024-12-18,排水闸,1.54,1,0.0,1
2024-12-19,排水闸,1.47,1,0.0,1
2024-12-20,排水闸,1.5,1,0.0,1
2024-12-21,排水闸,1.53,1,0.0,1
2024-12-23,排水闸,1.54,1,0.0,1
2024-12-24,排水闸,1.524,5,0.01356465996625055,1
2024-12-25,排水闸,1.4866666666666666,3,0.024944382578492966,1
2024-12-26,排水闸,1.49,1,0.0,1
2024-12-28,排水闸,1.505,2,0.025000000000000022,1
2025-01-02,排水闸,1.53,1,0.0,1
2025-01-03,排水闸,1.54,2,0.010000000000000009,1
2025-01-07,排水闸,1.5150000000000001,2,0.0050000000000000044,1
2025-01-08,排水闸,1.5,3,0.008164965809277268,1
2025-01-09,排水闸,1.4525,4,0.02861380785564902,1
2025-01-10,排水闸,1.3925,4,0.03561951712193747,1
2025-01-11,排水闸,1.3575000000000002,4,0.010897247358851694,1
2025-01-12,排水闸,1.37,2,0.019999999999999907,1
2025-01-13,排水闸,1.3666666666666665,3,0.026246692913372623,1
2025-01-14,排水闸,1.3266666666666669,3,0.024944382578492966,1
2025-01-15,排水闸,1.31,1,0.0,1
2025-01-19,排水闸,1.335,2,0.0050000000000000044,1
2025-01-20,排水闸,1.35,2,0.010000000000000009,1
2025-01-21,排水闸,1.38,2,0.04999999999999993,1
2025-01-22,排水闸,1.3525,4,0.027726341266023472,1
2025-01-23,排水闸,1.47,1,0.0,1
2025-01-24,排水闸,1.56,1,0.0,1
2025-02-12,排水闸,1.685,2,0.025000000000000022,1
2025-02-13,排水闸,1.548,5,0.011661903789690611,1
